games__id,games__name,games__url,games__thumbnailUrl
kodiak_kingdom.jftw,コディアック・キングダム,https://www.mystino.com/ja/game/kodiak_kingdom.jftw/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1rpDqWIPY98FIrpPQiQBMJ/2c6321085c6a72c00cb1661b30248ddf/kodiak_kingdom.jftw.jpeg"
agent_jane_blonde_max_volume.microgaming,エージェント・ジェーン・ブロンド・マックス・ボリューム,https://www.mystino.com/ja/game/agent_jane_blonde_max_volume.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3YR6pHxStvqe8XdCqZKxRj/60b316f63c841fad761ebb9093402e51/agent_jane_blonde_max_volume.microgaming.jpeg"
book_of_diamonds_reloaded.spinomenal,ブック・オブ・ダイヤモンズ・リローデッド,https://www.mystino.com/ja/game/book_of_diamonds_reloaded.spinomenal/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2wxkK1KS47wIGgAdGk4J6a/47535dddc98c63f53d6ca1086b3e5912/book_of_diamonds_reloaded.spinomenal.thumbnail.jpeg"
wild_wild_pistols.pariplay,ワイルド・ワイルド・ピストルズ,https://www.mystino.com/ja/game/wild_wild_pistols.pariplay/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5LamPo5WM5ShojHOBJ8Ort/307dc45b6d506ffcc20001e5eca84dbe/wild_wild_pistols.pariplay.jpeg"
big_boom_riches.jftw,ビッグ・ブーム・リッチーズ,https://www.mystino.com/ja/game/big_boom_riches.jftw/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/sq4sDUZnwzxVE1Zy1lHFE/0237c54066922f1153d4cf45054061c1/big_boom_riches.jftw.jpeg"
hyper_star.microgaming,ハイパー・スター,https://www.mystino.com/ja/game/hyper_star.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2ivojmFBFUmmwXJjsHTcgl/793ce841e32cc3ecd3ea3480ee188996/hyper_star.microgaming.jpeg"
gold_tiger_ascent.betsoft,ゴールド・タイガー・アセント,https://www.mystino.com/ja/game/gold_tiger_ascent.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3jcJvY3VwvVKMkZsHlDTt/c0a746f7e5a9399bdbf7e4ab5d0f384f/gold_tiger_ascent.betsoft.jpeg"
retro_sweets.retrogaming,レトロ・スイーツ,https://www.mystino.com/ja/game/retro_sweets.retrogaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/717CHvEQsyMm5nYhIf4UvK/02bad50d047cf0543fbef55c6a2a4648/retro_sweets.retrogaming.thumbnail.jpeg"
medallion_megaways.fantasma,メダリオン・メガウェイズ,https://www.mystino.com/ja/game/medallion_megaways.fantasma/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/43Vjg6ZOjruBwSuA93dMm1/cf4aaa20ac587bb883c0699fee47cec3/medallion_megaways.fantasma.jpeg"
fortune_tiger_hyperways.gameart,フォーチュン・タイガー・ハイパーウェイズ,https://www.mystino.com/ja/game/fortune_tiger_hyperways.gameart/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/01xAWRr6fH6IrTiZVS9YpP/a7990744ac29f585091516819667b89a/fortune_tiger_hyperways.gameart.jpeg"
lilly_palmer.gameart,リリー・パルマ―,https://www.mystino.com/ja/game/lilly_palmer.gameart/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/27ybiMNWmxcknbQsSe4Heu/3a7150474d9af699cb49db223af6c38e/lilly_palmer.gameart.jpeg"
emperor_caishen.pragmaticplay,エンペラー・カイシェン,https://www.mystino.com/ja/game/emperor_caishen.pragmaticplay/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2iOztl3GfStTayWKpiCeOX/7cf77d04f2ce696c280b319f26913aa9/emperor_caishen.pragmaticplay.jpeg"
money_mariachi_infinity_reels.yggdrasil,マネー・マリアッチ・インフィニティ・リールズ,https://www.mystino.com/ja/game/money_mariachi_infinity_reels.yggdrasil/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1j0pExR1c88NYqrb674ADu/7a6fafbbcc16c0d6634479427b4abb49/money_mariachi_infinity_reels.yggdrasil.jpeg"
oriental_prosperity.pgsoft,オリエンタル・プロスペリティ―,https://www.mystino.com/ja/game/oriental_prosperity.pgsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2iTc0rGKDmfniSGAw7aiSp/5dd9e12f9906a1a1e9343c853690d493/oriental_prosperity.pgsoft.jpeg"
mega_moolah.microgaming,メガ・ムーラ,https://www.mystino.com/ja/game/mega_moolah.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1jli0VRzcnhgQY0GAlCJbW/bb410802b086e3e62882aac3e2565b17/mega_moolah.microgaming.thumbnail.png"
jackpot_raiders.yggdrasil,ジャックポット・ライダーズ,https://www.mystino.com/ja/game/jackpot_raiders.yggdrasil/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1GUDBIr5kCY2e5BrNk1Mm7/60b23b495703f25120eb352072f67c0b/jackpot_raiders.yggdrasil.thumbnail.png"
divine_fortune.netent,ディバイン・フォーチュン,https://www.mystino.com/ja/game/divine_fortune.netent/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/7yuGVzZcWcjGVwT1hx0tnQ/bfe79c1dea1bad9915ebcdce1b3255a9/divine_fortune.netent.thumbnail.png"
wheel_of_wishes.microgaming,ウィール・オブ・ウィッシーズ,https://www.mystino.com/ja/game/wheel_of_wishes.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/4grByhH4FtuaXaNhvKZD4w/5dc44712616fea413af5ab1e263cb10a/Wheel_of_Whishes.jpg"
jackpot_express.yggdrasil,ジャックポット・エクスプレス,https://www.mystino.com/ja/game/jackpot_express.yggdrasil/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1BLlGWlUucALXzkkwaYF9H/db9a6210c53652873f89e2d88f8bd87c/jackpot_express.yggdrasil.thumbnail.jpeg"
atlantean_treasures_mega_moolah.microgaming,アトランティアン・トレジャーズ：メガ・ムーラ,https://www.mystino.com/ja/game/atlantean_treasures_mega_moolah.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5LfHC0pQ5uKT2GHbpDlNRS/92d72a38f946d039edd0524162aa433c/AtlanteanTreasures.png"
holmes_and_the_stolen_stones.yggdrasil,ホームズ・アンド・ザ・ストーレン・ストーンズ,https://www.mystino.com/ja/game/holmes_and_the_stolen_stones.yggdrasil/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5duKEb8A5pCzEwsvDmEgXO/105be808278b542e801b9ed2229581f0/holmes_and_the_stolen_stones.yggdrasil.thumbnail.png"
africa_goes_wild_jp.leander,アフリカ・ゴーズ・ワイルド,https://www.mystino.com/ja/game/africa_goes_wild_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1jCl06o8gmfVzRFssSMCmf/6a94867f53c8aa95d8f68f95eabbec2b/africa_goes_wild.jpg"
fortunium_gold_mega_moolah.microgaming,フォーチュニウム・ゴールド・メガ・ムーラ,https://www.mystino.com/ja/game/fortunium_gold_mega_moolah.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5r7pSQsdimvJipx4QD77Vp/80efa396db69483cde33cbb8e8c3f59f/fortunium_gold_mega_moolah.microgaming.jpeg"
magic_gems_deluxe_jp.leander,マジック・ジェムズ・デラックス,https://www.mystino.com/ja/game/magic_gems_deluxe_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2DEKf3hXan7zDVMIh4PWgx/4989398e587cbc52bf4e54b8604799cd/mg.jpg"
beast_of_wealth.playngo,ビースト・オブ・ウェルス,https://www.mystino.com/ja/game/beast_of_wealth.playngo/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5HJ1JZ8pCHWni4bcvzcIRL/f7d65f910e8c4011dcd736e608d3fc11/beast_of_wealth.playngo.jpeg"
dragon_kings_jp.betsoft,ドラゴン・キングス,https://www.mystino.com/ja/game/dragon_kings_jp.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3vPOb6dofAqjCIgkOjib4i/8aaeae189a90c7135ebb2fd76ce2740c/DK_BSG.jpg"
respin_mania_wu_shi_jackpot.skywind,リスピン・マニア・ウー・シー・ジャックポット,https://www.mystino.com/ja/game/respin_mania_wu_shi_jackpot.skywind/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5iIxp7hdNxe5yqFWX1DxOa/64b395b37c03f261eb2ae5416a4d8c91/RespinManiaWuShiJackpot_Site_icon_en_500x360.jpg"
temple_of_wealth.playngo,テンプル・オブ・ウェルス,https://www.mystino.com/ja/game/temple_of_wealth.playngo/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/4MNwATdHI4iI9Xj0GMMH0d/e8a2e6c2762b2551f02fe612ad57ec61/temple_of_wealth.playngo.jpeg"
charms_and_clovers_jp.betsoft,チャーム・アンド・クローバーズ,https://www.mystino.com/ja/game/charms_and_clovers_jp.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/32WT3QbHXHaLhJv6g5jCJy/cc89678d13675b70c82ac1b5be2b944d/Charms_Clovers.jpg"
zombie_rush_deluxe_jp.leander,ゾンビ・ラッシュ・デラックス,https://www.mystino.com/ja/game/zombie_rush_deluxe_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1cVY9cAIzD9b5wtWhxrwq5/f8d11d6e7421de7ab747a2280f63b21d/zombie_rush_deluxe.png"
force_of_nature_jp.leander,フォース・オブ・ネイチャー,https://www.mystino.com/ja/game/force_of_nature_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/6Rx7AXPIC8pHCgRkv9MqUp/19e458e4faab75f5cc09c37815476133/fon.jpg"
tunzamunni.microgaming,タンザムニ,https://www.mystino.com/ja/game/tunzamunni.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/67m7FFftGQBE88Gqi9gzQ6/d8ac32f42113a7917270fa966ea854f7/Tunzamunni.jpg"
absolootly_mad_mega_moolah.microgaming,アブソルートリー・マッド：メガ・ムーラ,https://www.mystino.com/ja/game/absolootly_mad_mega_moolah.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/vqOmBzfYBmnTeXueye9kT/b7ba34db8c1cd22918d5d849aa1f739b/AbsolootlyMadMegaMoolah.jpg"
universal_cup_jp.leander,ユニバーサル・カップ,https://www.mystino.com/ja/game/universal_cup_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2ya85blzn8VFNKapPFRn9c/0d0b9880b87b373100c8b73fdfd8741a/UniversalCup.png"
trick_or_treat_jp.leander,トリック・オア・トリート,https://www.mystino.com/ja/game/trick_or_treat_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/6Ja9ITxkDSP5CxVoMdyPv/81fd5fc6355111c390d43b1c476ad3c6/TrickOrTreat.jpg"
patricks_jackpot_jp.leander,パトリックズ・ジャックポット,https://www.mystino.com/ja/game/patricks_jackpot_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3HjlrhD5uJlVB91tQlYGuB/412b8905523cfeb0f0725c2ac43a8637/Patricks.jpg"
reels_of_wealth_jp.betsoft,リール・オブ・ウェルス,https://www.mystino.com/ja/game/reels_of_wealth_jp.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3rbOFxOrE3nyJvVPLaKEiK/5606e05cc95122a441e0a8eba66fa38a/reelsof.jpg"
dragon_slot_jp.leander,ドラゴン・スロット,https://www.mystino.com/ja/game/dragon_slot_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/6S2gb95sIH2NYd9wJJHbxx/d69450e4b010428264502dc26e6d799f/DragonSlot.jpg"
cash_splash.microgaming,キャッシュ・スプラッシュ,https://www.mystino.com/ja/game/cash_splash.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/17et2VbW0KQX7h9Lijufo5/33f39cc08cf635d89259de54167517fe/cashsplash.png"
faerie_spells_jp.betsoft,フェアリー・スペルズ,https://www.mystino.com/ja/game/faerie_spells_jp.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2gfyDKWd18d6yrEm9jLe3m/4bb69b4553c2784eb381e00321345e2a/FaerieSpells.jpg"
apollo_jp.leander,アポロ,https://www.mystino.com/ja/game/apollo_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1ZffNnv37OSw3iA3pmCjI8/2937e8abe223a3200135e94eddbf6b2e/apollo.jpg"
major_millions.microgaming,メジャー・ミリオンズ,https://www.mystino.com/ja/game/major_millions.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/110tvw126CYzQa91g8wFiX/814bfc74c6736036c2204883d49eea2d/major_millions.microgaming.thumbnail.png"
scrooge_jackpot_jp.leander,スクルージ・ジャックポット,https://www.mystino.com/ja/game/scrooge_jackpot_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/EaBko426DmHMS7YflVAF7/f2fdf3257963e1444a05eb7d19f45f5c/scrooge.jpg"
legend_of_the_nile_jp.betsoft,レジェンド・オブ・ザ・ナイル,https://www.mystino.com/ja/game/legend_of_the_nile_jp.betsoft/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2Ue9cCHd0Qvc0M3nuDPYTO/ac3093c7ac59e6b916d3635bd8754f80/LegendoftheNile.jpg"
ali_baba_jp.leander,アリババ,https://www.mystino.com/ja/game/ali_baba_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1i1OF6WCjT3ec1zxXuaYYF/ef4e319b22985668153427374a6dd842/ali_baba.png"
immortal_romance_mega_moolah.microgaming,イモータル・ロマンス・メガ・ムーラ,https://www.mystino.com/ja/game/immortal_romance_mega_moolah.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3aS5zoaF19pheDZgFubu1O/55f6d06a0a6abb3683166f0f44c04432/immortal_romance_mega_moolah.microgaming.jpeg"
bandida_jp.leander,バンディダ,https://www.mystino.com/ja/game/bandida_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5VsNdG0I59Xmiw4PVShn5g/ada724eda2306d8f7fc230f077b9a266/bandida.png"
mega_moolah_the_witchs_moon.microgaming,メガ・ムーラ・ザ・ウィッチーズ・ムーン,https://www.mystino.com/ja/game/mega_moolah_the_witchs_moon.microgaming/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/31OHRKLGBBayonXudp0kVP/e04b0b15fc2ea763d3a7612543410f14/mega_moolah_the_witchs_moon.microgaming.jpeg"
aztar_fortunes_jp.leander,アズタル・フォーチュンズ,https://www.mystino.com/ja/game/aztar_fortunes_jp.leander/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2cJATXxWrljFGXKeHmRBZu/c8f13381665762ef188166b70ce11002/aztar_fortunes.jpg"
celebration_of_wealth.playngo,セレブレーション・オブ・ウェルス,https://www.mystino.com/ja/game/celebration_of_wealth.playngo/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2tP3TKj7vQy7EAI0vrWMhl/17f2299ef008c563d0cf5b5551e1f64c/celebration_of_wealth.playngo.jpeg"
blackjack_neo.relax,ブラックジャック・ネオ,https://www.mystino.com/ja/game/blackjack_neo.relax/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/54sLAplPT4ehjqLc2Zuu18/68f868f3af5e6113bd25366ea30ed5cc/Blackjack.jpg"
roulette_neo.relax,ルーレット・ネオ,https://www.mystino.com/ja/game/roulette_neo.relax/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5AM5NHG9nR0CNXF96XPbhY/d08bfb294849041ca79cd7391d413564/Roulette.png"
baccarat.espresso,バカラ,https://www.mystino.com/ja/game/baccarat.espresso/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/7EnSTu7syVfz5Xgrpymc4u/e578e84f7493c6c8dda89d8d408d0151/espresso.jpg"
texas_holdem.onetouch,テキサス・ホールデム,https://www.mystino.com/ja/game/texas_holdem.onetouch/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/5FFja6Vt0OVmLwA8iT1ZVd/ee551cf17ee444cd209f62f3d4c4aef0/Texas_holdem.jpg"
sic_bo.onetouch,シック・ボー,https://www.mystino.com/ja/game/sic_bo.onetouch/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2vlifOYLsJgFOuryZW85JQ/53d91a563805b855e7af18345d256627/Sic_bo.jpg"
first_person_mega_ball.evolution,ファースト・パーソン・メガ・ボール,https://www.mystino.com/ja/game/first_person_mega_ball.evolution/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2wIlgNB2LUGLbY8ptzQiA4/980ef17036867fcc2de7c1ba6d6902a6/first_person_mega_ball.evolution.png"
first_person_blackjack.evolution,ファーストパーソン・ブラックジャック,https://www.mystino.com/ja/game/first_person_blackjack.evolution/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/4hzRkMTFXp6MzQEcLpzgqJ/decc7cd5ff7cdb9d76d37358c10c29fa/first_person_blackjack.evolution.thumbnail.png"
european_roulette.netent,ヨーロピアン・ルーレット,https://www.mystino.com/ja/game/european_roulette.netent/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/73RGUpcvgtYvAm7K7tzfNV/5a0817a525fee64c2c6b9ad48ef4fb11/european_roulette.netent.thumbnail.png"
blackjack.wazdan,ブラックジャック,https://www.mystino.com/ja/game/blackjack.wazdan/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1sbrHYDpzYlXtnArnmuf1V/f004add0354ed7391ce213d49a38cd68/BlackJack.png"
high_hand_holdem_poker.onetouch,ハイ・ハンド・ホールデム・ポーカー,https://www.mystino.com/ja/game/high_hand_holdem_poker.onetouch/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2x1eiJDJX4QZlfgf4Xqis8/2ee81072d5625371d9a20410bbda42cc/highhandholdem.jpg"
deuces_wild.espresso,デューシーズ・ワイルド,https://www.mystino.com/ja/game/deuces_wild.espresso/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/lh9dfzPjwMybDHF5tDU1K/6b219e2cc4dfe30668a660a6fc9af13a/deuceswild.png"
color_champion.espresso,カラー・チャンピオン,https://www.mystino.com/ja/game/color_champion.espresso/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/p7Veh0s2A5M64A3cyvRtZ/353b8bb18b1d3be7f480cd697a87c701/colorchampion.png"
jacks_or_better_double_up.netent,ジャックス・オア・ベター・ダブル・アップ,https://www.mystino.com/ja/game/jacks_or_better_double_up.netent/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/2C60tNCNoU9afFDdsc4SnL/54e3f4235ce3bfea76f60fcbf7add46b/jacks_or_better_double_up.netent.thumbnail.jpeg"
blackjack_lucky_sevens.evoplay,ブラックジャック・ラッキー・セブンズ,https://www.mystino.com/ja/game/blackjack_lucky_sevens.evoplay/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/3wakc9BFhqiFzK1cVfJZWE/b5662fea99afb4bdc0bda9a57a4ad271/Blackjack.png"
european_roulette.habanero,ヨーロピアン・ルーレット,https://www.mystino.com/ja/game/european_roulette.habanero/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/7ecu8TsAoaeYh9lgtCDA8m/98622c8492412f70bfad9022bf199cce/EURoulette.png"
texas_holdem_poker_3d.evoplay,テキサス・ホールデム・ポーカー 3D,https://www.mystino.com/ja/game/texas_holdem_poker_3d.evoplay/,"https://www.mystino.com/cdn-cgi/image/format=auto,fit=cover,metadata=none,onerror=redirect,width=300,height=210,quality=70,dpr=1/https://images.ctfassets.net/gfvfx5dc97y3/1ksmvCxSBQe49xX4PSdXvf/6017c562f161640acd09070909a15113/THP.png"
